@relation tobs-averages

@attribute 34.6189 numeric
@attribute -89.1911 numeric
@attribute -44 numeric

@data
44.5003,-71.3331,-189
48.5472,-117.9019,6
40.2058,-92.5747,-128
43.5878,-96.73,-189
35.5953,-82.5567,-6
30.2392,-98.9089,22
41.9897,-118.6336,106
43.4378,-103.4739,-100
29.3167,-100.4144,0
45.9397,-102.1575,-161
39.29,-106.55,-46
46.93,-121.95,131
37.8044,-114.4069,67
40.075,-103.5678,-94
34.1381,-88.9983,6
43.8864,-88.7444,-222
35.6364,-101.4542,72
40.89,-110.83,-47
59.86,-151.32,-52
39.2203,-105.2783,33
44.7306,-97.0314,-239
36.2292,-86.3181,-28
48.2006,-122.1281,-17
41.0194,-93.7503,-167
45.7406,-103.8836,-200
34.2878,-85.9681,-33
37.4636,-113.2897,0
38.0636,-103.2153,-17
33.8089,-115.4508,94
34.64,-102.7231,-6
36.9861,-94.3553,-11
41.92,-113.41,12
39.2367,-107.9797,-78
45.1278,-94.5347,-206
42.3114,-78.9083,-144
42.6,-90.4236,-200
33.8228,-92.3989,-39
30.2,-101.8333,-33
41.07,-106.94,-42
44.2586,-85.9394,-150
43.6342,-90.3792,-211
38.9803,-80.22,-61
39.8986,-80.1656,-89
27.0997,-80.2628,183
37.0222,-100.9294,-22
43.4839,-83.3919,-139
33.7869,-116.9583,256
39.6211,-105.0656,-22
31.8092,-95.1428,6
37.5194,-97.3142,-67
46.13,-113.31,12
42.4261,-112.1253,-39
39.0936,-106.3514,-56
30.9592,-81.7072,39
36.7394,-118.9631,78
37.3997,-87.7622,-28
62.8256,-149.9061,-144
39.6467,-80.4067,-89
34.0906,-82.5883,-17
45.4539,-121.1303,28
41.5269,-86.2692,-117
36.6897,-108.3086,-56
45.4825,-120.7236,56
20.2403,-155.8389,189
32.0339,-88.71,-17
45.43,-121.86,107
35.5953,-88.1175,-33
37.6336,-83.7161,-39
35.1108,-81.9675,-44
32.71,-100.9111,-17
42.3489,-77.7044,-133
41.1922,-79.4361,-128
41.9353,-84.6411,-167
41.33,-77.7381,-111
37.4536,-103.3219,-6
41.3853,-70.5181,-78
41.93,-79.2969,-139
47.5319,-110.5769,-167
44.5842,-72.7869,-144
41.3144,-116.2225,83
47.5933,-115.3594,11
34.2978,-81.6236,-11
48.86,-121.44,92
41.1739,-90.035,-200
44.2206,-114.9342,-33
35.4467,-83.4622,-61
38.8586,-99.3358,-100
46.41,-113.43,39
39.2814,-103.0614,-6
36.71,-105.4164,-94
61.38,-149,-58
61.6311,-149.8019,-217
45.0908,-91.4864,-222
28.5083,-81.5467,111
43.2828,-123.3536,39
43.7828,-113.0033,-61
36.2283,-99.17,-11
37.7272,-80.6592,-39
41.8042,-123.3758,0
44.1614,-88.0803,-194
60.2036,-154.3164,-78
39.3447,-91.1711,-78
37.4403,-112.4819,94
39.0875,-111.1325,-78
41.63,-79.6931,-144
42.3869,-72.9211,-133
37.7,-107.78,14
40.5158,-108.0947,-78
44.79,-107.53,-75
47.6575,-118.1614,0
39.7197,-105.2472,-56
44.5833,-104.7147,-228
37.5317,-85.735,-11
37.155,-98.0283,-28
36.6686,-81.9647,-28
45.1872,-69.1839,-217
40.3706,-95.7469,-94
30.8714,-89.1214,-33
28.6078,-96.6417,56
45.9997,-121.5403,89
40.1264,-82.9433,-94
37.9492,-107.8736,-100
41.835,-89.5136,-178
36.9742,-77.4042,-28
36.2033,-119.0545,22
27.7053,-82.4006,122
35.0681,-109.7689,72
42.4594,-98.6564,-183
42.1508,-84.0236,-156
44.59,-111.82,-34
40.7667,-82.6167,-144
35.8528,-77.0306,-6
44.7892,-122.8142,39
45.5472,-112.3261,28
34.9772,-91.4978,-6
33.2422,-103.3611,22
40.97,-111.81,1
20.7947,-156.0153,217
40.9656,-111.435,83
39.3572,-115.3303,-33
42.1397,-87.7853,-156
41.2214,-74.66,-89
39.08,-106.61,-70
43.2372,-108.1097,-50
36.8125,-100.5308,-17
33.9947,-78.0078,11
41.5889,-75.3303,-111
40.7325,-92.89,-150
45.1569,-67.4044,-206
48.41,-115.3181,-17
38.0522,-107.3036,-67
38.5,-112.01,14
32.2822,-106.7597,6
42.9986,-84.0744,-150
40.9486,-91.5647,-189
40.4022,-104.6992,17
43.1653,-95.1467,-183
42.8744,-109.8581,-106
44.54,-115.56,-16
39.9047,-82.92,-94
61.75,-150.89,-159
45.6069,-121.2047,17
43.8081,-82.9939,-139
33.1964,-95.2236,-17
38.0303,-87.2736,-39
31.9611,-96.6881,0
46.98,-115.03,13
44.0761,-98.5706,-217
37.4336,-86.0089,-33
32.1411,-91.7089,-39
21.6792,-157.9453,200
43.9761,-75.8753,-117
41.6358,-115.8008,0
42.4281,-72.0275,-122
30.6836,-97.7172,28
33.7481,-87.0586,-39
45.5986,-89.4508,-244
32.7053,-93.9603,-17
47.6428,-115.9172,-6
41.68,-111.42,3
31.8806,-110.2403,-17
41.6725,-75.0642,-33
42.05,-122.85,91
44.7592,-96.6872,-239
39.9056,-80.755,-72
41.1644,-84.8483,-133
40.9319,-103.8678,-17
36.9839,-77.0078,-33
36.4261,-94.4481,6
48.8978,-115.0644,-39
44.8611,-71.54,-211
36.7386,-103.9936,22
38.9,-77.2664,-67
38.8417,-104.9742,72
45.2219,-70.1983,-206
35.0233,-118.7497,161
31.9478,-86.3131,11
43.66,-122.21,68
41.75,-117.53,28
39.33,-120.37,12
43.2292,-121.7894,0
43.1878,-103.2372,-106
30.1992,-93.6778,-6
45.1703,-84.4397,-128
46.67,-110.33,-138
40.4528,-74.8081,-94
40.0633,-114.6147,28
39.1439,-103.4897,-39
34.6033,-104.3811,0
45.1125,-103.2792,-122
42.96,-110.61,-30
34.94,-111.52,30
33.985,-101.3339,11
43.5706,-91.2294,-139
36.1683,-83.4028,-11
40.36,-116.86,74
35.6083,-88.12,-56
35.34,-111.65,-28
29.8097,-101.5603,-6
37.1942,-99.7633,-28
32.5133,-92.3486,-50
59.4547,-135.3136,-83
42.1153,-88.1639,-183
46.7858,-121.7425,83
38.5744,-109.5458,28
39.5608,-88.6067,-56
40.84,-110.01,-62
46.2719,-106.6744,-133
35.3683,-85.7014,-6
43.4483,-95.3247,-211
36.0003,-89.41,-17
45.3261,-108.9092,-106
45.19,-121.69,53
31.8367,-102.3586,0
35.2239,-109.3222,22
45.4731,-109.0097,-100
38.135,-94.8161,-72
38.9664,-112.3278,39
34.3697,-102.1175,6
40.4864,-89.0864,-133
37.3036,-89.9664,-6
37.8142,-78.2644,-28
41.5181,-90.5647,-139
40.35,-106.38,-40
39.2872,-94.2225,-83
37.2775,-95.7769,-11
39.7194,-76.8028,-72
38.91,-81.0844,-61
44.7597,-92.8689,-211
38.87,-87.0917,-44
28.0236,-82.1422,206
38.28,-95.2178,-83
38.42,-108.38,12
37.9878,-89.1931,-50
33.4517,-90.5097,-11
39.24,-111.52,38
40.0333,-77.3,-78
41.2097,-101.6706,-94
44.5175,-120.9389,94
34.1653,-79.3875,6
30.4144,-97.7664,11
36.5297,-97.4472,-28
40.2539,-85.1483,-106
34.7569,-112.4567,-22
35.8222,-79.7917,-22
34.3344,-86.3297,-17
40.7231,-82.8,-111
45.1775,-67.7742,-156
30.8878,-102.3008,0
39.31,-109.53,-13
38.3139,-81.7186,-39
41.2578,-111.8378,-22
44.61,-116.98,33
33.0831,-83.2497,-28
33.1819,-110.5261,6
43.2356,-70.635,-122
36.4975,-87.3356,-39
46.64,-121.38,12
44.8375,-108.4042,-94
28.3378,-82.26,128
41.3831,-83.6111,-128
48.82,-121.93,101
35.1131,-89.2122,50
41.2633,-85.8678,-128
48.9947,-117.3544,6
39.5039,-98.315,-133
65.25,-146.15,-134
43.63,-115.44,2
39.8089,-97.055,-117
35.36,-103.4433,11
43.0589,-76.8386,-94
47.6811,-117.6267,-6
38.2144,-98.2078,-78
39.2975,-87.9747,-50
43.1994,-85.7717,-150
45.7858,-88.0842,-244
41.9725,-73.2208,-128
43.6478,-70.675,-183
40.08,-106.67,-39
39.3536,-88.5,-33
46.3911,-97.2392,-189
37.0856,-107.5333,-100
38.2456,-78.2703,-50
37.0244,-85.6986,-28
48.52,-120.74,6
43.38,-109.88,-26
40.2156,-100.6203,-89
33.5597,-91.385,-6
45.2142,-91.8875,-222
33.3781,-116.84,111
39.45,-115.98,61
38.0694,-117.2355,50
31.1414,-87.0486,-11
37.5,-113.94,48
46.65,-109.48,-89
37.2714,-80.7131,-39
40.7247,-84.1294,-128
40.77,-110.01,-39
36.2272,-119.9967,89
43.175,-102.7458,-94
30.4653,-83.4022,50
35.8575,-84.5278,-28
45.07,-116.45,23
61.3192,-149.5436,-144
42.4356,-83.7831,-150
42.5608,-87.8156,-156
18.1281,-66.2642,178
36.5517,-84.1728,11
42.7339,-76.6592,-117
44.5772,-75.1097,-128
45.4803,-122.4664,39
39.8914,-94.36,-111
42.9608,-90.1161,-194
44.855,-85.8353,-111
29.4608,-101.0286,11
46.4808,-96.2869,-211
42.9108,-71.2008,-122
46.19,-122.25,109
48.98,-121.08,14
45.8864,-89.7322,-239
35.7636,-86.9322,-17
41.7456,-111.8033,6
44.59,-111.12,-7
30.3492,-97.3683,67
35.5206,-91.9997,11
38.52,-89.8467,-39
21.5739,-158.0378,194
36.4661,-104.9456,78
37.6769,-95.4472,-39
37.9339,-114.4522,56
34.7706,-112.0264,189
40.7294,-114.0383,28
44.1925,-69.1461,-178
36.1014,-87.2847,11
33.665,-114.2272,144
61.4169,-150.0819,-106
36.9825,-104.3753,-56
34.7508,-79.4664,-11
43.7186,-113.5472,-39
35.1767,-105.9439,0
37.3444,-108.595,-50
29.7986,-98.7353,6
43.13,-110.2,-19
47.07,-115.96,35
40.8603,-115.7425,-11
40.53,-105.89,-13
43.23,-121.81,-9
41.9164,-84.0158,-122
47.5214,-100.8883,-211
39.2219,-105.9936,-6
48.36,-119.08,48
62.13,-150.04,-252
39.3672,-101.4461,-83
64.79,-141.23,-411
40.6189,-111.7836,44
35.8444,-92.0978,0
39.9633,-89.8678,-117
26.7069,-97.7833,61
43.5278,-89.4342,-189
42.6903,-88.0336,-194
37.2633,-101.7886,-39
44.48,-110.16,-46
38.0264,-107.6725,-22
32.775,-92.4075,-17
39.13,-114.96,71
33.1689,-95.0056,-33
42.7817,-96.1458,-217
43.0219,-78.8467,-78
37.9325,-87.3744,-17
38.4661,-101.7758,-78
40.1636,-79.8694,-83
37.61,-105.37,-30
37.9561,-86.1161,-44
31.2208,-99.8494,33
42.4344,-83.9858,-83
44.87,-118.11,-5
48.5397,-121.7422,56
48.98,-115.82,11
34.2414,-85.1583,-39
42.7,-120.8,65
35.0592,-83.4314,-39
34.0783,-93.7019,-56
35.0931,-93.9258,-44
43.3042,-91.7953,-172
47.02,-121.46,94
40.6972,-75.2042,-89
46.24,-113.77,-2
34.1419,-80.87,56
39.7156,-82.6072,-100
41.6458,-80.425,-128
42.85,-73.6167,-139
37.5147,-122.0325,72
45.7,-118.11,56
33.9,-109.16,35
34.2528,-82.035,-17
39.4286,-105.0703,111
48.8742,-117.8667,-11
42.7,-108.9,-37
31.0619,-94.1011,106
46.7953,-93.3211,-217
34.5706,-112.4322,-22
32.7047,-99.3011,28
46.63,-114.58,11
34.075,-107.6211,-33
32.9069,-85.4336,39
38.2175,-80.0914,-83
38.6844,-82.1836,-56
44.8772,-117.1094,6
39.2422,-93.97,-72
34.2431,-116.9169,117
42.6667,-74.4333,-117
26.7897,-81.3045,128
41.9953,-117.72,100
34.9797,-80.5233,-6
45.09,-71.2906,-250
37.2758,-95.4728,-39
35.9067,-85.475,-6
60.5561,-145.7531,-17
33.1497,-99.735,-11
33.8761,-97.1642,-28
36.6044,-118.7325,-33
44.5036,-109.9639,17
40.89,-115.2,51
36.8628,-82.7711,-22
35.9086,-79.0794,-39
38.6611,-80.6969,-39
39.7772,-98.7783,-133
34.7544,-83.075,-39
35.5894,-89.2586,22
33.595,-112.3014,211
48.085,-123.0639,67
41.6381,-95.7883,-178
38.0047,-120.4864,44
33.1869,-102.8281,-6
35.0781,-89.6653,-33
34.2067,-119.1375,172
39.9167,-76.75,-72
44.8831,-85.6753,-122
38.7153,-76.1908,-39
40.5353,-112.3217,61
31.4028,-106.0581,56
45.6622,-111.0453,-11
44.8186,-119.42,-6
41.0625,-96.0069,-161
42.7742,-77.6083,-94
46.04,-109.493,-139
38.6078,-97.9597,-100
36.4622,-116.8669,67
30.2875,-81.3928,200
38.7744,-84.9672,-44
44.95,-116.14,-4
42.6333,-91.8633,-267
35.14,-112.15,6
32.8711,-86.1758,111
34.1425,-77.8789,-6
40.6142,-79.7192,-89
45.9042,-100.2875,-167
33.69,-109.22,2
37.6908,-106.3083,-89
41.5269,-72.0642,-78
48.4661,-107.3528,-167
41.9442,-71.9031,-106
39.9367,-120.9475,-50
44.4717,-70.1594,-206
37.495,-119.9858,128
40.7131,-79.5144,-106
33.7092,-93.5564,-44
37.2039,-80.4144,-33
41.8644,-103.6397,-100
33.3503,-105.14,128
45.3653,-119.5639,83
36.3481,-94.8244,-39
39.9961,-86.3542,-128
42.6194,-112.0067,-17
36.9769,-79.8961,-22
43.0161,-84.18,-144
46.8208,-88.6064,-167
37.0556,-80.7842,-28
45.0364,-99.1342,-189
39.9353,-77.6394,-72
40.1433,-91.5158,-117
43.9772,-113.8289,6
39.89,-110.75,57
32.7822,-106.1758,-56
33.1353,-107.2317,78
37.2825,-109.5575,0
33.4164,-86.135,-44
36.25,-115.63,73
39.49,-105.0953,-50
45.87,-110.93,-137
42.41,-121.68,63
43.8,-114.85,23
42.5458,-72.7803,-150
35.5347,-79.0464,94
39.7811,-97.8956,-128
46.6786,-109.7536,-133
58.2944,-134.6753,-17
43.5606,-103.4881,-61
42.44,-122.23,61
38.2778,-122.2647,183
37.7922,-90.4103,-50
5.3264,163.005,267
40.8992,-109.1789,-50
41.93,-85.6386,-139
47.18,-114.33,22
41.7394,-75.4464,-133
44.0869,-87.6522,-128
40.2842,-109.8611,-100
33.9153,-92.8267,-44
35.6408,-78.4633,-39
43.0603,-92.6717,-161
39.7756,-96.3503,-106
34.265,-88.7658,-17
64.7856,-141.2036,-372
48.6117,-122.8064,67
40.4517,-99.3803,-144
39.4931,-117.0675,78
42.6353,-85.7611,-122
39.9919,-105.2667,122
38.1253,-82.6936,-50
27.8986,-81.8433,256
40.7361,-95.6431,-144
47.5339,-116.1222,22
26.3283,-80.9958,161
40.175,-97.5903,-133
40.86,-102.8031,-94
39.1181,-88.6244,-33
31.4825,-91.8628,0
38.68,-111.6,-16
35.0761,-89.743,-6
42.3417,-75.9653,-111
44.96,-111.29,-14
34.3061,-89.9806,-33
39.2647,-77.2319,-61
34.0967,-87.9914,-78
45.27,-110.25,-130
42.7314,-77.9053,-122
31.8728,-106.6981,17
39.1139,-78.5811,-78
39.2583,-111.6306,33
30.6264,-89.055,106
28.6836,-95.9733,33
41.1381,-87.8856,-144
42.2947,-83.7108,-94
43.34,-88.6006,-206
42.3328,-75.2297,-122
62.1925,-150.5033,-111
29.4706,-96.9397,78
39.4717,-76.1697,-72
31.7044,-98.0853,28
64.9111,-147.9242,-344
33.1525,-100.2333,17
44.2294,-85.9572,-111
37.9572,-91.7758,-44
43.76,-115.24,48
48.7167,-111.4747,-150
40.5617,-110.4922,11
44.2764,-72.4153,-189
45.5697,-115.4528,-11
42.28,-105.58,-132
42.5492,-88.8753,-233
37.0486,-88.0728,17
61.11,-149.67,-99
48.78,-104.5678,-194
36.3825,-79.6947,-22
42.96,-121.18,42
41.5667,-88.0833,-139
47.7817,-92.2783,-206
38.8147,-90.5169,-33
42.7347,-71.4803,-100
43.9181,-113.6317,6
38.2578,-122.6078,133
39.4086,-81.4328,-72
36.6364,-80.2514,-22
40.3986,-93.5839,-144
34.8242,-106.0344,-11
44.29,-115.66,-4
48.6956,-106.3153,-178
41.3367,-85.1197,-106
44.9733,-97.1494,-244
45.99,-120.68,51
45.4283,-101.0764,-161
42.79,-121.98,37
39.3925,-101.0689,-117
44.5317,-86.1311,-122
18.4308,-66.4661,211
36.9178,-106.5781,67
44.6617,-111.0975,-11
35.5611,-86.4458,-11
39.1014,-108.7339,-22
42.9203,-77.7558,-117
41.825,-111.3208,17
47.0036,-114.4781,-6
44.1308,-122.2419,22
43.25,-110.02,-53
38.2611,-94.405,-56
44.7281,-85.1728,-150
43.7003,-71.4664,-150
45.3725,-84.9767,-111
32.5217,-97.8069,-17
40.185,-105.8667,22
34.1981,-101.7461,0
42.8783,-97.3633,-183
38.2797,-104.5214,-28
30.7394,-94.9256,100
44.6411,-90.1333,-222
43.4978,-100.4794,-156
43.0675,-83.5919,-133
43.9758,-84.4908,-156
33.8097,-111.6497,94
43.7472,-105.7331,0
35.1842,-105.0569,44
34.9092,-87.2747,0
45.7211,-120.2064,56
59.08,-154.28,12
36.3967,-77.4239,-44
39.5592,-97.6697,-133
39.8775,-98.3036,-139
34.7975,-83.2678,6
35.7072,-82.0289,-11
47.9261,-112.2919,-150
44.6392,-85.325,-133
42.9328,-76.5447,-106
44.6981,-102.5608,-128
35.0567,-83.1983,0
42.7167,-74.9267,-128
47.4536,-104.3378,-167
36.4381,-115.36,56
43.5575,-73.4011,-122
41.8369,-110.7706,50
37.3806,-107.5811,-50
39.9808,-95.1464,-122
35.77,-105.78,23
42.3161,-90.2269,-200
36.32,-115.7,20
36.2358,-100.2675,-11
39.4608,-105.6786,28
41.4075,-72.9033,-78
34.4883,-87.2989,6
41.3286,-88.7533,-144
45.15,-118.22,43
42.2031,-98.7467,-167
38.115,-85.6444,-67
42.0356,-92.5806,-239
35.6467,-118.3608,39
42.0425,-101.0458,-111
37.9233,-95.4242,-67
37.9411,-101.2492,-39
38.6278,-92.5545,-61
46.4625,-90.1956,-200
41.9553,-83.6489,-133
45.8864,-104.5478,-167
65.1,-144.93,-122
42.2497,-77.7583,-133
31.2489,-92.4489,50
44.4908,-108.0411,-100
34.3389,-82.8342,-17
43.95,-119.54,37
34.6539,-120.4514,233
36.3022,-78.6108,0
42.2058,-104.5561,-106
38.7956,-105.2003,11
38.92,-119.92,16
45.2325,-120.1817,50
39.46,-119.94,38
38.4197,-82.2986,-39
45.9,-122.22,118
41.4947,-87.6803,-156
40.8433,-101.2094,-139
42.3194,-83.2378,-139
46.93,-110.9,-130
31.4831,-111.5436,111
38.6842,-102.1614,-56
38.0517,-102.1317,-94
41.76,-115.69,65
44.2308,-74.4383,-183
42.2128,-122.7144,-17
41.1453,-85.4897,-133
35.2522,-106.6347,-28
43.9994,-91.4378,-133
41.3072,-81.0133,-122
33.8,-109.15,20
38.395,-93.7711,-44
42.9944,-88.8042,-244
29.425,-81.5161,111
31.4475,-109.9289,100
27.7792,-97.5056,33
41.8036,-107.2411,6
42.0347,-94.4114,-228
48.3542,-99.9925,-222
34.7289,-80.0389,67
45.9111,-113.7394,33
42.665,-74.3036,-122
67.93,-162.28,-88
34.2256,-92.0189,94
31.0383,-85.8708,-17
33.4192,-111.6444,222
33.1203,-98.5669,-6
46.3725,-123.7531,11
48.69,-117.18,2
42.7572,-95.5378,-244
35.8317,-87.4219,-17
63.54,-150.99,-324
44.5847,-85.3653,-156
41.1183,-75.7278,-128
25.9492,-81.7139,167
47.5586,-120.675,-6
30.6036,-92.7739,-11
38.7853,-120.7419,106
38.61,-119.92,-14
40.5906,-111.6369,17
41.6961,-78.4878,-150
40.025,-83.0286,-111
28.8439,-96.9214,106
55.4772,-133.1408,33
35.9547,-107.0856,-28
32.5183,-94.7189,-17
40.0308,-89.8506,-117
43.7186,-87.7089,-183
32.0444,-100.1069,-17
35.2458,-82.3892,-33
44.72,-107.4,-57
33.0772,-113.0317,61
40.0567,-80.7283,-83
29.3486,-103.595,-6
38.9239,-122.5672,0
34.7281,-90.3683,-6
33.2206,-98.1561,-11
34.1167,-95.0833,-17
24.6278,-82.8736,222
39.5631,-121.1078,39
37.8603,-83.8969,-39
41.38,-111.94,61
40.6742,-100.4936,-122
38.8664,-90.1464,-28
38.46,-109.8214,17
41.7675,-72.0531,-72
29.9592,-91.7108,11
44.2822,-70.2561,-178
42.7364,-97.4969,-161
36.3919,-81.3039,-22
39.1078,-113.9533,44
41.89,-115.86,83
40.5711,-75.2781,-100
29.7286,-92.8181,22
32.8347,-88.1342,-17
41.7267,-73.92,-94
44.42,-72.0194,-122
39.9575,-75.1728,-72
41.5033,-88.1028,-139
40.19,-111.36,10
40.9467,-123.6364,89
31.5536,-99.85,17
37.0158,-102.555,-89
35.2983,-86.3631,-33
35.3322,-112.8797,117
40.6653,-86.955,-128
46.5053,-120.1678,39
35.7178,-89.4986,39
41.3975,-110.0856,6
39.65,-105.87,-20
40.43,-105.73,-10
43.1017,-93.8014,-244
42.75,-118.69,70
38.8072,-79.7172,-89
41.6717,-107.9786,6
40.825,-92.8925,-172
34.0864,-116.5622,122
45.5378,-89.7322,-244
33.2564,-81.2422,6
48.1583,-99.8286,-217
36.3756,-86.1808,-44
43.4122,-83.9561,-139
43.5861,-83.1805,-150
58.4003,-134.5694,-33
37.1497,-109.8675,-61
31.6772,-88.6708,-6
46.8572,-95.6056,-217
44.3222,-93.9656,-233
35.1803,-83.3928,-33
30.8839,-87.7853,28
44.9783,-93.2469,-183
36.0828,-85.8261,0
34.1736,-86.8133,-28
33.4258,-111.9217,250
40.2575,-94.0269,-111
47.38,-121.06,41
31.3072,-86.5225,0
36.2403,-106.4278,-28
38.1311,-105.4661,22
43.1592,-74.2042,-150
40.8917,-74.3961,-72
41.32,-116.34,60
41.4764,-75.1653,-106
47.1064,-104.7183,-144
46.9161,-103.5264,-161
44.4989,-104.035,-89
36.325,-87.7886,-22
44.2542,-84.2011,-167
39.09,-107.63,-42
35.2342,-93.1675,11
42.5189,-93.2536,-228
37.9983,-122.5372,100
43.4036,-94.7472,-189
30.8056,-83.2736,28
38.835,-91.1386,-61
43.6303,-94.7744,-211
43.0114,-84.5542,-133
38.7983,-94.4436,-56
43.1447,-82.8011,-139
32.7264,-103.1314,39
40.6558,-97.2208,-144
46.4581,-101.2,-178
48.5153,-110.9711,-150
58.55,-133.6789,-106
30.2408,-92.3478,17
42.9592,-120.7897,22
45.89,-110.94,-124
36.6206,-90.8125,-56
36.5903,-121.9103,183
45.0025,-96.1661,-200
46.3953,-119.0711,28
40.5375,-81.9197,-100
39.66,-110.38,3
36.4914,-118.8253,94
44.1708,-94.0386,-244
40.5903,-116.475,89
21.9189,-159.6278,228
42.9375,-88.0297,-194
46.84,-116.12,48
30.3519,-101.2519,-22
46.84,-112.51,-51
41.665,-91.9978,-211
40.5839,-90.9686,-161
44.3867,-97.5606,-144
41.5519,-89.5989,-206
45.88,-113.33,-2
27.6997,-97.1581,100
32.375,-81.673,28
36.5381,-98.2661,-17
34.4478,-77.5739,44
33.3217,-108.8794,111
43.03,-109.17,26
39.6,-106.51,-8
41.1333,-81.2833,-94
36.7619,-96.0117,-50
41.36,-106.23,-19
36.7736,-114.1256,33
29.7653,-81.4697,67
36.4194,-97.8747,-22
42.5739,-95.7133,-244
42.51,-110.91,-3
33.76,-109.48,4
42.1014,-77.2344,-117
44.5247,-72.8153,-189
43.4022,-94.3831,-250
35.3886,-106.5439,-11
42.6781,-90.1064,-256
40.9744,-96.7661,-150
44.0686,-98.0833,-189
34.5128,-93.0486,33
34.9786,-85.8008,-44
39.4039,-86.453,-78
34.3947,-92.8364,-39
36.2642,-90.9683,-50
67.25,-150.18,-210
48.2211,-95.2475,-239
42.2611,-88.3953,-178
40.1561,-106.9092,-11
47.86,-117.04,46
29.2703,-103.3003,72
40.0028,-86.8011,-117
44.05,-71.6667,-161
38.2597,-93.4136,-33
43.8,-74.8667,-161
44.0728,-103.2108,-139
39.8053,-120.4719,-22
40.74,-109.67,-24
40.1306,-99.8278,-144
31.2,-101.4625,0
32.7047,-108.7281,144
40.9442,-90.6381,-189
56.8056,-132.9372,11
61.5664,-149.2542,-194
41.5167,-109.4703,6
41.89,-120.75,35
37.6411,-112.1689,-22
36.6953,-78.8808,-22
43.67,-122.57,128
32.3697,-112.86,100
44.13,-110.83,-54
44.42,-84.0233,-167
38.9028,-107.8922,-28
43.9072,-99.8628,-122
39.6619,-99.1228,-106
33.4028,-82.6222,-17
38.7583,-120.5031,44
28.9844,-95.3808,39
29.9167,-90.1303,83
38.15,-107.7583,-78
43.6656,-123.3275,33
34.3925,-110.5581,83
36.19,-105.56,40
40.7819,-79.2375,-89
45.06,-109.94,-15
47.75,-121.09,42
42.3703,-106.105,-78
41.7608,-102.4372,-94
43.7028,-88.9989,-211
40.7436,-74.3539,-72
41.83,-115.45,1
42.6083,-82.8183,-89
44.8544,-92.6122,-233
39.4078,-88.7739,-39
33.8847,-91.5317,83
40.6439,-111.2822,56
46.6014,-85.2239,-183
42.0289,-97.4855,-150
40.1311,-84.2342,-117
32.7275,-95.1925,-6
44.11,-103.98,-193
42.57,-106.09,-52
45.6775,-94.8022,-200
18.1506,-66.7719,244
37.83,-84.0347,-44
37.2669,-83.65,-33
40.1739,-101.0611,-89
36.9617,-81.0869,-44
40.6167,-83.1333,-117
36.0639,-79.3831,-44
42.54,-90.6461,-228
48.0667,-121.5667,39
43.8567,-70.4664,-161
45.4,-110.96,-3
39.0028,-87.6225,-78
47.3144,-106.9103,-261
40.6019,-112.5075,-44
36.8833,-94.8833,-33
35.1344,-106.4878,67
41.4197,-78.7492,-128
38.48,-109.29,38
44.52,-122.09,130
48.7647,-114.2842,11
34.5858,-83.7658,-56
44.79,-111.71,-19
45.46,-121.7,57
40.0358,-107.9058,-100
40.76,-111.63,46
37.6664,-77.8769,-28
40.0136,-74.8178,-78
35.855,-94.0203,6
44.5781,-106.4472,-139
39.8058,-90.8236,-122
44.21,-118.64,-14
45.2128,-112.6447,-61
41.5833,-81.1833,-122
40.6514,-78.555,-111
45.19,-109.35,-135
47.88,-105.3686,-178
37.0875,-82.9925,-56
38.68,-119.96,28
41.9844,-71.4908,-94
39.5064,-78.3158,-83
47.45,-112.81,-146
33.0583,-89.5797,-22
35.5044,-82.5967,-67
35.8489,-90.6589,-28
36.7775,-78.4756,0
40.155,-103.1417,-39
35.7606,-79.4622,-33
37.8,-107.92,1
39.7086,-116.0494,-28
43.5231,-90.0003,-239
35.1664,-107.8992,-67
43.15,-76.3333,-100
33.5311,-84.3544,-28
47.98,-114.35,34
44.72,-110.51,-3
36.0067,-119.96,11
39.3181,-120.145,-44
44.4886,-110.0039,22
41.1203,-90.1642,-172
42.4422,-76.7586,-117
41.3197,-96.3672,-128
64.8553,-147.7217,-311
37.2389,-77.3925,0
34.4167,-119.6844,239
36.465,-83.5603,-39
34.4931,-107.8883,28
37.8725,-82.5194,-33
45.98,-117.95,50
42.6333,-89.3867,-244
37.8792,-121.9303,178
28.1136,-97.4178,44
31.1903,-84.2036,-6
45.4136,-83.8142,-128
40.11,-87.9567,-100
31.7831,-95.6039,-17
39.0642,-77.8883,-89
36.07,-105.63,31
42.9294,-78.0319,-128
37.6303,-104.7956,-22
41.8158,-78.2872,-133
48.26,-121.6036,33
31.7633,-84.1869,22
43.29,-116.85,33
40.03,-105.58,-6
42.65,-109.26,-92
48.0781,-99.2656,-211
34.3703,-91.1242,-17
45.3575,-88.1919,-150
36.7764,-80.0272,6
37.5581,-115.2236,33
29.4372,-103.9583,39
46.56,-111.29,5
38.6003,-100.6197,-100
43.9256,-73.0992,-128
39.3731,-90.9053,-39
42.56,-111.3,-14
42.3861,-72.5375,-106
39.6828,-92.0467,-94
41.41,-111.54,42
18.2264,-65.9114,194
33.3953,-87.0078,44
38.8961,-101.7514,-67
33.6989,-80.2003,0
43.99,-88.9411,-211
30.5228,-82.9447,17
33.7544,-78.8219,11
29.8233,-91.5442,61
33.5619,-82.3389,33
36.47,-105.19,20
38.4503,-83.7355,-56
46.49,-115.8,0
